DATE,Rainfall Rate,Rainfall level,Water level,Class,elevation,Slope,Distance from River
23/10/2024 12:00,0,LIGHT,4611.780702,HIGH,13.1,1.18295407,50.8
23/10/2024 13:00,0,LIGHT,4615.579167,HIGH,12.2,1.67271197,36.8
23/10/2024 14:00,0,LIGHT,4600.758333,HIGH,11.7,0.6562494,22.847
23/10/2024 15:00,0,LIGHT,4601.479167,HIGH,11.4,1.76652288,14.37
23/10/2024 16:00,0,LIGHT,4602.265,HIGH,11.1,2.36490035,6.408
23/10/2024 17:00,0,LIGHT,4603.725,HIGH,11,4.39381409,5.013
23/10/2024 18:00,0,LIGHT,4594.895833,HIGH,11,4.63047934,17.17
23/10/2024 19:00,0,LIGHT,4589.291667,HIGH,11.3,3.27780986,29.214
23/10/2024 20:00,0,LIGHT,4580.154167,HIGH,11.9,2.20014167,39.53
23/10/2024 21:00,0,LIGHT,4605.5125,HIGH,12.5,1.76652288,48.63
23/10/2024 22:00,0,LIGHT,4627.958333,HIGH,12.9,0.73370111,54.18
23/10/2024 23:00,0,LIGHT,4630.6875,HIGH,13.1,1.85558569,77.78
24/10/2024 00:00,0,LIGHT,4612.295833,HIGH,13.1,2.80138683,80.63
24/10/2024 01:00,0,LIGHT,4618.425,HIGH,13.2,2.64366388,97.5
24/10/2024 02:00,0,LIGHT,4664.579167,HIGH,13.1,3.34257746,105.92
24/10/2024 03:00,0,LIGHT,4692.633333,HIGH,13.1,2.9324019,116.1
24/10/2024 04:00,0,LIGHT,4646.645833,HIGH,13,2.10017395,101
24/10/2024 05:00,0,LIGHT,4603.295833,HIGH,13,1.64024699,84.65
24/10/2024 06:00,0,LIGHT,4589.908333,HIGH,13,3.82105112,70.63
24/10/2024 07:00,0,LIGHT,4589.245833,HIGH,12.1,0.46404853,40.59
24/10/2024 08:00,0,LIGHT,4599.75,HIGH,11.2,5.89472437,27.876
24/10/2024 09:00,0,LIGHT,4607.4125,HIGH,10.9,4.9208765,19.117
24/10/2024 10:00,0,LIGHT,4615.254167,HIGH,10.9,4.1434288,6.056
24/10/2024 11:00,0,LIGHT,4626.463519,HIGH,11.2,4.05208683,8.602
24/10/2024 12:00,0,LIGHT,4627.775,HIGH,11.2,1.46716166,14.563
24/10/2024 13:00,0,LIGHT,4612.295833,HIGH,11.7,0,27.635
24/10/2024 14:00,0,LIGHT,4604.920833,HIGH,13.3,1.39190221,43.97
24/10/2024 15:00,0,LIGHT,4636.7625,HIGH,14.8,1.85558569,55.7
24/10/2024 16:00,0,LIGHT,4701.258333,HIGH,15.1,0.92803621,70.34
24/10/2024 17:00,0,LIGHT,4724.429167,HIGH,15.1,3.54483652,94.6
24/10/2024 18:00,0,LIGHT,4706.391667,HIGH,14,3.61959124,113.27
24/10/2024 19:00,0,LIGHT,4665.520833,HIGH,12.7,4.10453463,134.78
24/10/2024 20:00,0,LIGHT,4646.2125,HIGH,11.8,4.86640167,150.58
24/10/2024 21:00,0,LIGHT,4631.5125,HIGH,10.6,3.94507098,165.2
24/10/2024 22:00,0,LIGHT,4618.475,HIGH,9.8,1.99518502,166.55
24/10/2024 23:00,0,LIGHT,4606.516667,HIGH,8.7,1.31232667,170.5
25/10/2024 00:00,0,LIGHT,4601.891667,HIGH,8.5,2.80138683,119.12
25/10/2024 01:00,0,LIGHT,4596.0625,HIGH,8.2,5.32632017,114.43
25/10/2024 02:00,0,LIGHT,4595.7875,HIGH,8.6,5.1224966,95.27
25/10/2024 03:00,0,LIGHT,4588.1375,HIGH,8.8,3.94507098,83.44
25/10/2024 04:00,0,LIGHT,4593.3125,HIGH,9.7,3.10994267,68.16
25/10/2024 05:00,0,LIGHT,4614.291667,HIGH,11,2.96876574,39.26
25/10/2024 06:00,0,LIGHT,4612.683333,HIGH,10.6,1.99518502,30.85
25/10/2024 07:00,0,LIGHT,4613.6375,HIGH,10.3,2.20014167,20.18
25/10/2024 08:00,0,LIGHT,4598.616667,HIGH,10,2.82047844,8.434
25/10/2024 09:00,0,LIGHT,4603.766667,HIGH,10,2.31902623,1.7796
25/10/2024 10:00,0,LIGHT,4618.95,HIGH,10,2.96876574,11.63
25/10/2024 11:00,0,LIGHT,4618.758333,HIGH,10.4,4.05208683,25.056
25/10/2024 12:00,0,LIGHT,4623.3125,HIGH,10.8,3.228374,34.735
25/10/2024 13:00,0,LIGHT,4612.2375,HIGH,11.2,2.29574394,45.87
25/10/2024 14:00,0,LIGHT,4597.766667,HIGH,12.5,2.31902623,64.32
25/10/2024 15:00,0,LIGHT,4591.804167,HIGH,13.4,1.46716166,78.37
25/10/2024 16:00,0,LIGHT,4589.55,HIGH,14,2.20014167,106.1
25/10/2024 17:00,0,LIGHT,4583.533333,HIGH,13.8,2.31902623,85.19
25/10/2024 18:00,0,LIGHT,4578.4,HIGH,13.5,3.82105112,77.24
25/10/2024 19:00,0,LIGHT,4574.9,HIGH,10.6,4.68774796,29.614
25/10/2024 20:00,0,LIGHT,4579.65,HIGH,10.9,2.56114078,7.264
25/10/2024 21:00,0,LIGHT,4570.983333,HIGH,11.6,3.29412222,30.41
25/10/2024 22:00,0,LIGHT,4579.145833,HIGH,10.5,1.64024699,66.89
25/10/2024 23:00,0,LIGHT,4573.654167,HIGH,9.5,3.37449098,93.93
26/10/2024 00:00,0,LIGHT,4568.4125,HIGH,9.1,0.73370111,105.75
26/10/2024 01:00,0,LIGHT,4569.645833,HIGH,9.1,2.64366388,119.54
26/10/2024 02:00,0,LIGHT,4566.8375,HIGH,9.2,3.27780986,129.8
26/10/2024 03:00,0,LIGHT,4565.758333,HIGH,8.5,0.92803621,142.19
26/10/2024 04:00,0,LIGHT,4565.241667,HIGH,7.5,3.94507098,164.63
26/10/2024 05:00,0,LIGHT,4563.795833,HIGH,6.7,3.94507098,179.92
26/10/2024 06:00,0,LIGHT,4553.308333,HIGH,6,2.64366388,207.8
26/10/2024 07:00,0,LIGHT,4555.125,HIGH,6.3,1.46716166,237.4
26/10/2024 08:00,0,LIGHT,4565.183333,HIGH,6.9,1.64024699,256.6
26/10/2024 09:00,0,LIGHT,4595.65,HIGH,6,1.03755331,301.64
26/10/2024 10:00,0,LIGHT,4612.166667,HIGH,6.1,2.31902623,334.4
26/10/2024 11:00,0,LIGHT,4619.9,HIGH,6,0.73370111,312
26/10/2024 12:00,0,LIGHT,4629.15,HIGH,6.2,3.37449098,302.8
26/10/2024 13:00,0,LIGHT,4634.958333,HIGH,6.5,2.64366388,262.75
26/10/2024 14:00,0,LIGHT,4641.370833,HIGH,6,1.35270059,222.86
26/10/2024 15:00,0,LIGHT,4628.233333,HIGH,7.1,4.68774796,198.53
26/10/2024 16:00,0,LIGHT,4619.4375,HIGH,7.9,4.63047934,168.7
26/10/2024 17:00,0,LIGHT,4647.675,HIGH,7.9,3.99894142,157.42
26/10/2024 18:00,0,LIGHT,4737.779167,HIGH,7.1,5.71170616,119.54
26/10/2024 19:00,0,LIGHT,4727.445833,HIGH,7,3.83503151,108.45
26/10/2024 20:00,0,LIGHT,4652.666667,HIGH,7,1.76652288,100.8
26/10/2024 21:00,0,LIGHT,4601.120833,HIGH,7,0.32813546,100.85
26/10/2024 22:00,0,LIGHT,4582.608333,HIGH,7.4,3.27780986,78.57
26/10/2024 23:00,0,LIGHT,4576.854167,HIGH,7.9,4.56079054,68.38
27/10/2024 00:00,0,LIGHT,4569.6625,HIGH,8.3,2.9324019,53.72
27/10/2024 01:00,0,LIGHT,4556.7625,HIGH,8.3,3.5296936,48.96
27/10/2024 02:00,0,LIGHT,4551.25,HIGH,8.6,4.10453463,31.3
27/10/2024 03:00,0,LIGHT,4554.333333,HIGH,8.7,4.30785942,9.924
27/10/2024 04:00,0,LIGHT,4559.304167,HIGH,9.1,3.61959124,17.693
27/10/2024 05:00,0,LIGHT,4547.075,HIGH,9.5,1.31232667,37.81
27/10/2024 06:00,0,LIGHT,4539.75,HIGH,9.7,0.46404853,46.835
27/10/2024 07:00,0,LIGHT,4542.258333,HIGH,10,1.46716166,62.24
27/10/2024 08:00,0,LIGHT,4548.883333,HIGH,9.3,3.70728707,75.47
27/10/2024 09:00,0,LIGHT,4556.413793,HIGH,8.1,3.73605657,108.01
27/10/2024 10:00,0,LIGHT,0,VERY LOW,7.7,1.9680599,120.26
27/10/2024 11:00,0,LIGHT,0,VERY LOW,8.2,0.6562494,133.61
27/10/2024 12:00,0,LIGHT,0,VERY LOW,8.8,0.73370111,147.33
27/10/2024 13:00,0,LIGHT,0,VERY LOW,8.9,1.18295407,149.2
27/10/2024 14:00,0,LIGHT,0,VERY LOW,9.3,0.32813546,108.52
27/10/2024 15:00,0,LIGHT,0,VERY LOW,10.1,1.64024699,104.34
27/10/2024 16:00,0,LIGHT,0,VERY LOW,11.8,1.76652288,74.22
27/10/2024 17:00,0,LIGHT,4575.43662,HIGH,12.2,1.46716166,71.02
27/10/2024 18:00,0,LIGHT,4569.375,HIGH,10.8,0.6562494,41.63
27/10/2024 19:00,0,LIGHT,4567.7,HIGH,10.1,0,24.01
27/10/2024 20:00,0,LIGHT,4562.15,HIGH,9.3,0.6562494,0
27/10/2024 21:00,0,LIGHT,4557.2375,HIGH,9.2,1.03755331,0
27/10/2024 22:00,0,LIGHT,4558.483333,HIGH,8.7,1.46716166,18.076
27/10/2024 23:00,0,LIGHT,4543.845833,HIGH,8.1,0.92803621,49.75
28/10/2024 00:00,0,LIGHT,4533.245833,HIGH,7.3,2.64366388,72.76
28/10/2024 01:00,0,LIGHT,4535.0125,HIGH,7,0.73370111,95.73
28/10/2024 02:00,0,LIGHT,4528.258333,HIGH,7,2.9324019,103.87
28/10/2024 03:00,0,LIGHT,4525.783333,HIGH,7.6,1.85558569,134.2
28/10/2024 04:00,0,LIGHT,4530.041667,HIGH,8.9,3.27780986,160.58
28/10/2024 05:00,0,LIGHT,4523.058333,HIGH,8.5,5.32632017,178.28
28/10/2024 06:00,0,LIGHT,4516.729167,HIGH,6,5.64620972,232.5
28/10/2024 07:00,0,LIGHT,4523.391667,HIGH,6.2,4.45417881,260.35
28/10/2024 08:00,0,LIGHT,4548.266667,HIGH,6.5,1.03755331,271.73
28/10/2024 09:00,0,LIGHT,4581.679167,HIGH,6.3,2.10017395,213.45
28/10/2024 10:00,0,LIGHT,4682.316667,HIGH,6.9,2.31902623,203.7
28/10/2024 11:00,0,LIGHT,4617.766667,HIGH,7,0.6562494,107.78
28/10/2024 12:00,0,LIGHT,4630.054167,HIGH,7,2.36490035,103.47
28/10/2024 13:00,0,LIGHT,4642.308333,HIGH,7.5,3.37449098,43.8
28/10/2024 14:00,0,LIGHT,4620.6375,HIGH,7.2,1.03755331,5.534
28/10/2024 15:00,0,LIGHT,4617.654167,HIGH,6.2,1.76652288,18.44
28/10/2024 16:00,0,LIGHT,4613.616667,HIGH,5.4,1.18295407,33.62
28/10/2024 17:00,0,LIGHT,4594.666667,HIGH,6.2,3.228374,48.51
28/10/2024 18:00,0,LIGHT,4581.083333,HIGH,6.8,2.36490035,78.53
28/10/2024 19:00,0,LIGHT,4576.3625,HIGH,7,3.42179823,84.33
28/10/2024 20:00,0,LIGHT,4576.975,HIGH,7.4,4.25795174,94.78
28/10/2024 21:00,0,LIGHT,4574.4,HIGH,7.7,3.09265065,103.8
28/10/2024 22:00,0,LIGHT,4568.383333,HIGH,9.3,3.09265065,131.6
28/10/2024 23:00,0,LIGHT,4561.225,HIGH,10,3.27780986,140.1
29/10/2024 00:00,0,LIGHT,4552.820833,HIGH,11,0.46404853,154.04
29/10/2024 01:00,0,LIGHT,4548.241667,HIGH,9.8,1.9680599,137.14
29/10/2024 02:00,0,LIGHT,4547.083333,HIGH,7.5,1.18295407,108.25
29/10/2024 03:00,0,LIGHT,4548.170833,HIGH,6.6,3.6637044,123.9503949
29/10/2024 04:00,0,LIGHT,4542.754167,HIGH,5.6,6.00178337,86.28
29/10/2024 05:00,0,LIGHT,4541.570833,HIGH,5.3,2.38750553,77.12
29/10/2024 06:00,0,LIGHT,4538.941667,HIGH,6.9,2.10017395,29.05
29/10/2024 07:00,0,LIGHT,4540.72766,HIGH,7.3,3.99894142,0
29/10/2024 08:00,0,LIGHT,4554.108333,HIGH,7.4,4.40595388,5.439
29/10/2024 09:00,0,LIGHT,4568.1625,HIGH,7.4,2.31902623,42.94
29/10/2024 10:00,0,LIGHT,4587.716667,HIGH,7,3.228374,83.5
29/10/2024 11:00,0,LIGHT,4571.083333,HIGH,7.6,2.07442665,134.88
29/10/2024 12:00,0,LIGHT,4579.279167,HIGH,7.6,1.67271197,145.84
29/10/2024 13:00,0,LIGHT,4579.6375,HIGH,7.7,2.38750553,211.5
29/10/2024 14:00,0,LIGHT,4580.583333,HIGH,6.7,1.99518502,251
29/10/2024 15:00,0,LIGHT,4579.008333,HIGH,7.3,2.20014167,289.6
29/10/2024 16:00,0,LIGHT,4582.466667,HIGH,7.6,2.64366388,298.3
29/10/2024 17:00,0,LIGHT,4582.770833,HIGH,9.1,3.60476565,346.66
29/10/2024 18:00,0,LIGHT,4576.65,HIGH,8.4,2.10017395,356.4
29/10/2024 19:00,0,LIGHT,4572.066667,HIGH,7.3,1.35270059,287
29/10/2024 20:00,0,LIGHT,4567.425,HIGH,7.1,1.39190221,266.45
29/10/2024 21:00,0,LIGHT,4559.916667,HIGH,6.5,1.85558569,147.9
29/10/2024 22:00,0,LIGHT,4556.595833,HIGH,12.4,0.6562494,49.54
29/10/2024 23:00,0,LIGHT,4554.970833,HIGH,12.2,0.6562494,9.002
30/10/2024 00:00,0,LIGHT,4554.416667,HIGH,12.2,1.46716166,2.6676
30/10/2024 01:00,0,LIGHT,4549.987448,HIGH,11.4,2.20014167,12.235
30/10/2024 02:00,0,LIGHT,4541.095833,HIGH,10,0.73370111,40.18
30/10/2024 03:00,0,LIGHT,4532.604167,HIGH,9.7,0.32813546,48.15
30/10/2024 04:00,0,LIGHT,4533.416667,HIGH,8.3,1.46716166,85.92
30/10/2024 05:00,0,LIGHT,4527.179916,HIGH,8.5,2.07442665,109.3
30/10/2024 06:00,0,LIGHT,4521.845188,HIGH,8.6,1.35270059,154.62
30/10/2024 07:00,0,LIGHT,4522.691667,HIGH,5.7,0.32813546,194.1
30/10/2024 08:00,0,LIGHT,4533.808333,HIGH,4.6,2.10017395,209.67
30/10/2024 09:00,0,LIGHT,4549.100418,HIGH,4.7,1.67271197,209.7
30/10/2024 10:00,0,LIGHT,4555.845188,HIGH,9.5,2.10017395,115.53
30/10/2024 11:00,0,LIGHT,4539.732218,HIGH,9.4,3.228374,109.14
30/10/2024 12:00,0,LIGHT,4515.322176,HIGH,9.2,3.61959124,92.36
30/10/2024 13:00,0,LIGHT,4558.322176,HIGH,9.6,1.31232667,61.11
30/10/2024 14:00,0,LIGHT,4580.083682,HIGH,8.7,6.53430367,14.492
30/10/2024 15:00,0,LIGHT,4583.799163,HIGH,8.5,4.68774796,0
30/10/2024 16:00,0,LIGHT,4586.096234,HIGH,9.3,2.96876574,51.08
30/10/2024 17:00,0,LIGHT,4583.740586,HIGH,8.7,4.39381409,89.11
30/10/2024 18:00,0,LIGHT,4575.564854,HIGH,6.9,1.76652288,153.6
30/10/2024 19:00,0,LIGHT,4570.8159,HIGH,7.6,0.46404853,282
30/10/2024 20:00,0,LIGHT,4562.573222,HIGH,7.8,0.92803621,299.4
30/10/2024 21:00,0,LIGHT,4552.891213,HIGH,6.8,1.67271197,426.2
30/10/2024 22:00,0,LIGHT,4548.891213,HIGH,7,1.67271197,434.2
30/10/2024 23:00,0,LIGHT,4544.874477,HIGH,7.1,1.91265225,443.2
31/10/2024 00:00,0,LIGHT,4540.142259,HIGH,6.8,1.64024699,420.4
31/10/2024 01:00,0,LIGHT,4536.874477,HIGH,6.6,2.10017395,397.14
31/10/2024 02:00,0,LIGHT,4537.301255,HIGH,4.1,3.6637044,188.4
31/10/2024 03:00,0,LIGHT,4537.1841,HIGH,9.3,6.20166731,106.91
31/10/2024 04:00,0,LIGHT,4527.468619,HIGH,12.8,6.34523964,28.68
31/10/2024 05:00,0,LIGHT,4519.929167,HIGH,6.5,3.42179823,85.69
31/10/2024 06:00,0,LIGHT,4516.841667,HIGH,6.8,2.96876574,104.2
31/10/2024 07:00,0,LIGHT,4527.470833,HIGH,7.5,3.5296936,149.36
31/10/2024 08:00,0,LIGHT,4545.066667,HIGH,5.9,0.46404853,205.95
31/10/2024 09:00,0,LIGHT,4561.591667,HIGH,6,1.03755331,214.4
31/10/2024 10:00,0,LIGHT,4569.941667,HIGH,6,2.70389485,224.37
31/10/2024 11:00,0,LIGHT,4578.3625,HIGH,6.3,1.18295407,268.23
31/10/2024 12:00,0,LIGHT,4594.833333,HIGH,6.4,1.64024699,275.73
31/10/2024 13:00,0,LIGHT,4591.391667,HIGH,6.2,1.76652288,267.9
31/10/2024 14:00,0,LIGHT,4603.083333,HIGH,5.1,1.64024699,32.114
31/10/2024 15:00,0,LIGHT,4599.079167,HIGH,6.4,0.32813546,45.56
31/10/2024 16:00,0,LIGHT,4595.545833,HIGH,9,0.98432028,237.7
31/10/2024 17:00,0,LIGHT,4589.383333,HIGH,6.3,1.39190221,325.95
31/10/2024 18:00,0,LIGHT,4578.720833,HIGH,5.9,2.31902623,333.9
31/10/2024 19:00,0,LIGHT,4571.691667,HIGH,4,3.93148661,435.6
31/10/2024 20:00,0,LIGHT,4566.379167,HIGH,7,3.27780986,458.4
31/10/2024 21:00,0,LIGHT,4557.183333,HIGH,10.8,1.91265225,491.8
31/10/2024 22:00,0,LIGHT,4551.683333,HIGH,9.3,1.91265225,216.95
31/10/2024 23:00,0,LIGHT,4555.95,HIGH,8.2,1.85558569,180.24
01/11/2024 00:00,0,LIGHT,4554.708333,HIGH,5.9,2.20014167,81.68
01/11/2024 01:00,0,LIGHT,4532.133333,HIGH,5.1,3.10994267,55.27
01/11/2024 02:00,0,LIGHT,4518.520833,HIGH,2.5,3.09265065,14
01/11/2024 03:00,0,LIGHT,4514.429167,HIGH,2.2,1.99518502,39.27
01/11/2024 04:00,0,LIGHT,4507.754167,HIGH,2,2.9324019,69.3
01/11/2024 05:00,0,LIGHT,4503.158333,HIGH,1.8,3.42179823,106.75
01/11/2024 06:00,0,LIGHT,4499.4,HIGH,3.2,4.25795174,131.6
01/11/2024 07:00,0,LIGHT,4509.3125,HIGH,3.8,4.27048397,152.05
01/11/2024 08:00,0,LIGHT,4529.295833,HIGH,4.4,3.02248573,167.96
01/11/2024 09:00,0,LIGHT,4540.829167,HIGH,5,0.73370111,207.46
01/11/2024 10:00,0,LIGHT,4543.408333,HIGH,5,2.78216338,218.15
01/11/2024 11:00,0,LIGHT,4523.483333,HIGH,5,5.4448719,216.35
01/11/2024 12:00,0,LIGHT,4535.270833,HIGH,4.5,4.39381409,56.45
01/11/2024 13:00,0,LIGHT,4552.854167,HIGH,5.7,0.73370111,38.16
01/11/2024 14:00,0,LIGHT,4561.116667,HIGH,7.9,2.38750553,56.62
01/11/2024 15:00,0,LIGHT,4558.070833,HIGH,5.8,2.10017395,136.4
01/11/2024 16:00,0,LIGHT,4551.679167,HIGH,5.6,2.70389485,218.4
01/11/2024 17:00,0,LIGHT,4546.808333,HIGH,3.9,3.02248573,272.2
01/11/2024 18:00,0,LIGHT,4536.816667,HIGH,2.8,3.228374,319.2
01/11/2024 19:00,0,LIGHT,4531.55,HIGH,3.8,3.94507098,347.5
01/11/2024 20:00,0,LIGHT,4529.554167,HIGH,4.5,4.76674843,380.15
01/11/2024 21:00,0,LIGHT,4525.554167,HIGH,1.4,2.96876574,428.2
01/11/2024 22:00,0,LIGHT,4519.9,HIGH,1.3,1.03755331,441.6
01/11/2024 23:00,0,LIGHT,4515.925,HIGH,1.7,0.92803621,459.1
02/11/2024 00:00,0,LIGHT,4533.554167,HIGH,2.9,1.18295407,474.5
02/11/2024 01:00,0,LIGHT,4510.929167,HIGH,5.8,1.67271197,515.2
02/11/2024 02:00,0,LIGHT,4502.9625,HIGH,5.6,2.36490035,507.5
02/11/2024 03:00,0,LIGHT,4503.070833,HIGH,3.2,3.10994267,471.5
02/11/2024 04:00,0,LIGHT,4498.883333,HIGH,3.5,3.228374,390.2
02/11/2024 05:00,0,LIGHT,4496.925,HIGH,5.2,4.30785942,344.6
02/11/2024 06:00,0,LIGHT,4495.4375,HIGH,5.4,5.89472437,290.07
02/11/2024 07:00,0,LIGHT,4501.641667,HIGH,6.1,6.28653145,240.26
02/11/2024 08:00,0,LIGHT,4521.975,HIGH,7,6.86567736,195.2
02/11/2024 09:00,0,LIGHT,4540.025,HIGH,6.8,5.59894562,90.03
02/11/2024 10:00,0,LIGHT,4542.945833,HIGH,6.8,3.09265065,46.71
02/11/2024 11:00,0,LIGHT,4546.979167,HIGH,5,1.39190221,11.893
02/11/2024 12:00,0,LIGHT,4541.2,HIGH,4.1,2.56114078,49.62
02/11/2024 13:00,0,LIGHT,4544.625,HIGH,4.9,5.17422199,114.2
02/11/2024 14:00,0,LIGHT,4555.870833,HIGH,5.2,1.85558569,167.7
02/11/2024 15:00,0,LIGHT,4564.316667,HIGH,5.3,3.70728707,221.55
02/11/2024 16:00,0,LIGHT,4571.004167,HIGH,5.9,1.03755331,244.56
02/11/2024 17:00,0,LIGHT,4561.675,HIGH,6.4,1.46716166,215.5
02/11/2024 18:00,0,LIGHT,4552.158333,HIGH,6.5,1.03755331,211.35
02/11/2024 19:00,0,LIGHT,4550.404167,HIGH,4.9,1.46716166,132.54
02/11/2024 20:00,0,LIGHT,4545.141667,HIGH,4.7,1.67271197,52.81
02/11/2024 21:00,0,LIGHT,4540.2,HIGH,9.3,1.64024699,14.016
02/11/2024 22:00,0,LIGHT,4533.975,HIGH,6.7,1.31232667,99.1
02/11/2024 23:00,0,LIGHT,4550.454167,HIGH,5.8,3.24493694,223.1
03/11/2024 00:00,0,LIGHT,4611.233333,HIGH,2.2,3.29412222,335.6
03/11/2024 01:00,0,LIGHT,4573.083333,HIGH,4.5,1.91265225,384.8
03/11/2024 02:00,0,LIGHT,4517.116667,HIGH,4.9,0.73370111,394.7
03/11/2024 03:00,0,LIGHT,4504.1875,HIGH,3.2,1.31232667,462
03/11/2024 04:00,0,LIGHT,4499.65,HIGH,3.3,1.03755331,473.8
03/11/2024 05:00,0,LIGHT,4495.929167,HIGH,0.2,0.6562494,553.8
03/11/2024 06:00,0,LIGHT,4490.716667,HIGH,-5.6,0.92803621,576.9
03/11/2024 07:00,0,LIGHT,4502.2875,HIGH,3.4,2.64366388,484.3
03/11/2024 08:00,0,LIGHT,4523.195833,HIGH,0,4.05208683,356.4
03/11/2024 09:00,0,LIGHT,4531.517094,HIGH,3.2,3.5296936,269.3
03/11/2024 10:00,0,LIGHT,4540.470833,HIGH,6.9,1.76652288,172.88
03/11/2024 11:00,0,LIGHT,4548.733333,HIGH,6.2,0.92803621,153.95
03/11/2024 12:00,0,LIGHT,4554.183333,HIGH,5.4,2.10017395,42.31
03/11/2024 13:00,0,LIGHT,4557.625,HIGH,3.3,2.64366388,15.392
03/11/2024 14:00,0,LIGHT,4557.7,HIGH,3.4,3.94507098,26.11
03/11/2024 15:00,0,LIGHT,4558.538462,HIGH,5.6,4.19471979,63.94
03/11/2024 16:00,0,LIGHT,4562.291667,HIGH,9.1,3.02248573,111.46
03/11/2024 17:00,0,LIGHT,4553.708333,HIGH,10.5,2.07442665,163.25
03/11/2024 18:00,0,LIGHT,4544.066667,HIGH,9.8,2.07442665,171.8
03/11/2024 19:00,0,LIGHT,4531.933333,HIGH,4.7,1.39190221,225.1
03/11/2024 20:00,0,LIGHT,4534.375,HIGH,2.7,1.91265225,246.6
03/11/2024 21:00,0,LIGHT,4571.508333,HIGH,2.5,1.39190221,252.27
03/11/2024 22:00,0,LIGHT,4816.470833,HIGH,3.2,1.91265225,284
03/11/2024 23:00,0,LIGHT,4857.2375,HIGH,4,4.40595388,298.35
04/11/2024 00:00,0,LIGHT,4997.025,HIGH,4.6,1.64024699,308.6
04/11/2024 01:00,0,LIGHT,5001.325,VERY HIGH,4,2.07442665,301.56
04/11/2024 02:00,0,LIGHT,5064.7625,VERY HIGH,4.7,3.02248573,240.96
04/11/2024 03:00,0,LIGHT,4937.15,HIGH,5.1,3.27780986,213.15
04/11/2024 04:00,0,LIGHT,4830.25,HIGH,5,3.02248573,183.93
04/11/2024 05:00,0,LIGHT,4759.195833,HIGH,4.1,3.94507098,131.33
04/11/2024 06:00,0,LIGHT,4703.716667,HIGH,3.4,4.27048397,121.23
04/11/2024 07:00,0,LIGHT,4675.3875,HIGH,1.2,4.86640167,62.88
04/11/2024 08:00,0,LIGHT,4663.091667,HIGH,9.3,5.55126858,3.132
04/11/2024 09:00,0,LIGHT,4658.354167,HIGH,9,1.67271197,68.55
04/11/2024 10:00,0,LIGHT,4673.875,HIGH,8.9,3.34257746,78.53
04/11/2024 11:00,0,LIGHT,4699.483333,HIGH,6,4.05208683,180.32
04/11/2024 12:00,0,LIGHT,4687.05,HIGH,4.3,1.64024699,265
04/11/2024 13:00,0,LIGHT,4673.75,HIGH,4.4,3.34257746,346.25
04/11/2024 14:00,0,LIGHT,4689.64135,HIGH,4.9,4.30785942,360.96
04/11/2024 15:00,0,LIGHT,5047.840336,VERY HIGH,0.8,1.35270059,436.9
04/11/2024 16:00,0,LIGHT,5014.7875,VERY HIGH,1,1.99518502,451.8
04/11/2024 17:00,0,LIGHT,4804.5625,HIGH,2.8,5.4448719,467.2
04/11/2024 18:00,0,LIGHT,4692.108333,HIGH,1.1,8.34494781,416.2
04/11/2024 19:00,0,LIGHT,4670.504167,HIGH,2.5,6.56660986,319.5
04/11/2024 20:00,0,LIGHT,4666.9,HIGH,6,6.73358679,151.8
04/11/2024 21:00,0,LIGHT,4676.291667,HIGH,6.3,4.91003084,130.17
04/11/2024 22:00,0,LIGHT,4675.5125,HIGH,6.7,2.31902623,93.42
04/11/2024 23:00,0,LIGHT,4663.170833,HIGH,7.4,2.82047844,48.59
05/11/2024 00:00,0,LIGHT,4722.558333,HIGH,6.4,3.5296936,9.88
05/11/2024 01:00,0,LIGHT,4768.354167,HIGH,3.8,2.9324019,18.413
05/11/2024 02:00,0,LIGHT,4703.6375,HIGH,3.3,4.58413982,43.43
05/11/2024 03:00,0,LIGHT,4627.866667,HIGH,3.6,4.63047934,49.9
05/11/2024 04:00,0,LIGHT,4604.329167,HIGH,6.4,1.64024699,102.11
05/11/2024 05:00,0,LIGHT,4595.370833,HIGH,8.2,1.64024699,126.7
05/11/2024 06:00,0,LIGHT,4586.070833,HIGH,8.2,1.03755331,174.73
05/11/2024 07:00,0,LIGHT,4589.366667,HIGH,2.3,1.18295407,251.8
05/11/2024 08:00,0,LIGHT,4599.225,HIGH,3.1,1.85558569,274.07
05/11/2024 09:00,0,LIGHT,4598.908333,HIGH,5.1,1.46716166,308.2
05/11/2024 10:00,0,LIGHT,4602.729167,HIGH,5.3,2.31902623,349.06
05/11/2024 11:00,0,LIGHT,4614,HIGH,6.2,2.96876574,376.6
05/11/2024 12:00,0,LIGHT,4614.7125,HIGH,5.8,3.82105112,342.4
05/11/2024 13:00,0,LIGHT,4605.9125,HIGH,5.7,5.48380661,330.85
05/11/2024 14:00,0,LIGHT,4604,HIGH,5.1,5.59894562,187.44
05/11/2024 15:00,0,LIGHT,4600.516667,HIGH,5.8,3.02248573,167.05
05/11/2024 16:00,0,LIGHT,4602.7625,HIGH,9.7,1.76652288,4.703
05/11/2024 17:00,0,LIGHT,4599.0375,HIGH,5.4,0.98432028,120.5
05/11/2024 18:00,0,LIGHT,4587.970833,HIGH,6,1.31232667,207.92
05/11/2024 19:00,0,LIGHT,4582.504167,HIGH,6.7,1.35270059,261.24
05/11/2024 20:00,0,LIGHT,4582.05,HIGH,4.5,0.46404853,338.7
